,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Battery ID
12638,802,1298.59,349.5,3.8480000000000003,3.634,2138.2889999999998,2924.29,8003.58,306,12
12639,803,1296.67,349.0,3.8480000000000003,3.636,2132.218,2924.22,8032.44,305,12
12640,804,1298.88,350.6666667,3.8489999999999998,3.636,2126.328,2924.33,7988.17,304,12
12641,805,1300.06,350.0,3.85,3.635,2139.512,2924.31,8029.95,303,12
12642,806,1299.67,350.0,3.85,3.633,2138.25,2924.25,8054.5,302,12
12643,807,1297.98,348.0,3.85,3.634,2132.312,2924.31,7993.06,301,12
12644,808,1295.92,349.3333333,3.85,3.633,2132.375,2924.38,8019.73,300,12
12645,809,1292.61,347.5,3.8489999999999998,3.634,2125.112,2924.31,8003.91,299,12
12646,810,1289.86,347.2,3.8489999999999998,3.634,2114.219,2888.22,7996.5,298,12
12647,811,1287.36,346.5,3.8480000000000003,3.634,2102.266,2888.27,7984.77,297,12
12648,812,1283.72,345.0666667,3.847,3.636,2096.234,2888.23,7950.25,296,12
12649,813,1282.38,358.7965,3.847,3.923,1871.656,2751.0,8405.03,295,12
12650,814,1291.19,349.3262222,3.845,3.9160000000000004,1892.25,2744.25,8304.88,294,12
12651,815,1289.44,347.7,3.847,3.634,2120.344,2924.34,8085.91,293,12
12652,816,1286.38,347.3333333,3.847,3.635,2108.313,2888.31,8030.03,292,12
12653,817,1284.03,346.0,3.847,3.635,2096.312,2888.31,8033.31,291,12
12654,818,1282.75,345.0666667,3.847,3.635,2090.343,2888.34,8016.72,290,12
12655,819,1279.28,345.5,3.847,3.636,2084.344,2888.34,7989.25,289,12
12656,820,1276.09,345.3333333,3.845,3.636,2078.343,2852.34,8033.5,288,12
12657,821,1273.16,343.3333333,3.846,3.636,2066.375,2852.38,8003.38,287,12
12658,822,1275.25,346.0,3.841,3.637,2060.344,4170.06,7604.19,286,12
12659,823,1268.75,342.5,3.842,3.636,2072.313,2852.31,7891.03,285,12
12660,824,1266.94,341.3333333,3.842,3.637,2054.312,2852.31,7953.0,284,12
12661,825,1262.97,342.0,3.842,3.638,2048.313,2816.31,7919.62,283,12
12662,826,1263.03,340.6666667,3.842,3.639,2039.7542859999999,2816.31,7917.72,282,12
12663,827,1263.25,340.0,3.841,3.638,2042.25,2816.25,7916.38,281,12
12664,828,1263.66,340.6666667,3.842,3.638,2036.344,2816.34,7945.03,280,12
12665,829,1266.62,342.0,3.843,3.637,2036.3129999999999,2816.31,7940.66,279,12
12666,830,1268.25,341.0666667,3.844,3.637,2042.3120000000001,2816.31,7977.69,278,12
12667,831,1267.84,342.6666667,3.844,3.636,2042.3120000000001,2816.31,7957.91,277,12
12668,832,1265.5,341.0666667,3.844,3.636,2030.3429999999998,2816.34,7942.47,276,12
12669,833,1263.09,340.6666667,3.844,3.637,2034.535714,2816.25,7967.62,275,12
12670,834,1261.41,338.6666667,3.844,3.637,2024.3129999999999,2816.31,8043.81,274,12
12671,835,1258.34,338.0,3.844,3.638,2018.25,2816.25,7972.62,273,12
12672,836,1249.84,336.6666667,3.841,3.639,2012.3120000000001,2780.31,7935.22,272,12
12673,837,1249.81,349.1875,3.841,3.926,1760.766,2639.0,8396.97,271,12
12674,838,1260.94,340.6666667,3.843,3.918,1786.713,2636.31,8344.75,270,12
12675,839,1255.5,338.5,3.842,3.641,2018.375,2816.38,8072.38,269,12
12676,840,1252.44,337.3333333,3.842,3.64,2003.6785710000001,2780.25,7974.31,268,12
12677,841,1251.94,337.3333333,3.843,3.641,1994.3129999999999,2780.31,7988.0,267,12
12678,842,1249.56,335.3333333,3.843,3.641,1994.3120000000001,2780.31,7941.81,266,12
12679,843,1250.75,336.6391111,3.842,3.642,1988.25,2780.25,7948.44,265,12
12680,844,1249.12,336.6666667,3.843,3.641,1993.517857,2780.38,7915.38,264,12
12681,845,1243.44,334.0,3.842,3.641,1988.375,2780.38,7944.94,263,12
12682,846,1241.0,333.3333333,3.841,3.642,1970.375,2744.38,7922.0,262,12
12683,847,1237.56,334.0,3.84,3.6430000000000002,1962.598714,2744.31,7900.25,261,12
12684,848,1236.38,333.3333333,3.839,3.6430000000000002,1952.375,2708.38,7895.12,260,12
12685,849,1233.31,331.3333333,3.84,3.6430000000000002,1952.25,2708.25,7937.75,259,12
12686,850,1232.56,331.3333333,3.839,3.6439999999999997,1940.375,2708.38,7908.75,258,12
12687,851,1236.25,332.0,3.84,3.6439999999999997,1940.25,2708.25,7896.94,257,12
12688,852,1236.62,332.0,3.84,3.6430000000000002,1952.25,2708.25,7888.19,256,12
12689,853,1236.31,333.3333333,3.84,3.6439999999999997,1952.375,2708.38,7907.06,255,12
12690,854,1235.38,331.3333333,3.839,3.6439999999999997,1947.232143,2708.38,7865.5,254,12
12691,855,1235.38,333.3333333,3.84,3.6430000000000002,1952.3120000000001,2708.31,7829.81,253,12
12692,856,1230.88,332.0,3.838,3.6439999999999997,1952.25,2708.25,7848.44,252,12
12693,857,1230.56,331.3333333,3.838,3.645,1940.375,2708.38,7907.81,251,12
12694,858,1228.44,332.0,3.8369999999999997,3.6439999999999997,1934.375,2708.38,7903.88,250,12
12695,859,1222.12,328.0,3.8360000000000003,3.645,1931.8035710000001,2708.38,7891.69,249,12
12696,860,1217.0,328.6666667,3.835,3.645,1910.3129999999999,2672.31,7864.88,248,12
12697,861,1217.06,339.5625,3.835,3.93,1659.375,2527.0,8364.31,247,12
12698,862,1224.69,332.0,3.835,3.923,1676.25,2528.25,8222.94,246,12
12699,863,1218.94,328.8,3.8339999999999996,3.648,1922.3120000000001,2708.31,7921.25,245,12
12700,864,1218.06,328.6666667,3.8339999999999996,3.6489999999999996,1910.375,2672.38,7878.56,244,12
12701,865,1218.12,328.0,3.8360000000000003,3.647,1910.25,2672.25,7892.88,243,12
12702,866,1217.0,328.0,3.8360000000000003,3.647,1905.964286,2672.25,7878.62,242,12
12703,867,1211.62,326.8,3.835,3.648,1904.375,2672.38,7831.81,241,12
12704,868,1210.06,327.42857139999995,3.835,3.6489999999999996,1886.3120000000001,2636.31,7821.25,240,12
12705,869,1208.19,326.0,3.8339999999999996,3.65,1880.5,2636.5,7803.88,239,12
12706,870,1210.44,327.2,3.8339999999999996,3.6489999999999996,1874.375,2636.38,7824.88,238,12
12707,871,1205.5,325.3333333,3.8339999999999996,3.648,1880.375,2636.38,7830.88,237,12
12708,872,1203.12,324.6666667,3.833,3.65,1868.3120000000001,2636.31,7792.19,236,12
12709,873,1202.69,323.5811,3.832,3.6510000000000002,1862.3129999999999,2636.31,7817.69,235,12
12710,874,1202.62,323.6,3.833,3.65,1859.740571,2600.31,7796.06,234,12
12711,875,1203.62,323.6,3.833,3.65,1859.741571,2600.31,7795.94,233,12
12712,876,1203.94,324.6666667,3.833,3.6489999999999996,1862.375,2636.38,7810.06,232,12
12713,877,1203.75,325.6,3.833,3.65,1862.3129999999999,2636.31,7832.75,231,12
12714,878,1203.5,325.6,3.833,3.65,1862.375,2636.38,7834.0,230,12
12715,879,1201.69,324.0,3.833,3.65,1862.25,2636.25,7836.69,229,12
12716,880,1199.75,322.8,3.832,3.6510000000000002,1856.375,2600.38,7815.75,228,12
12717,881,1199.0,322.8,3.832,3.6510000000000002,1854.660714,2600.38,7820.31,227,12
12718,882,1196.62,321.3333333,3.832,3.6519999999999997,1850.25,2600.25,7816.44,226,12
12719,883,1192.38,322.0,3.8310000000000004,3.6519999999999997,1838.3129999999999,2600.31,7859.75,225,12
12720,884,1190.5,320.4,3.8289999999999997,3.653,1826.3120000000001,2564.31,7848.69,224,12
12721,889,1215.42,329.3333333,3.825,3.6519999999999997,1928.3733329999998,2672.35,7597.76,219,12
12722,890,1210.65,326.4,3.8280000000000003,3.6510000000000002,1910.352,2672.35,7710.53,218,12
12723,891,1205.63,324.3776,3.8280000000000003,3.6519999999999997,1895.651571,2636.22,7719.39,217,12
12724,892,1204.57,325.2,3.8280000000000003,3.6519999999999997,1885.462857,2636.32,7768.1,216,12
12725,893,1203.23,324.0,3.8289999999999997,3.653,1874.3870000000002,2636.39,7831.2,215,12
12726,894,1199.55,324.0,3.8280000000000003,3.6510000000000002,1870.0342859999998,2636.32,7814.56,214,12
12727,895,1199.39,324.0,3.8289999999999997,3.6519999999999997,1859.780571,2600.35,7820.35,213,12
12728,896,1199.05,323.2,3.83,3.6519999999999997,1856.3870000000002,2600.39,7835.9,212,12
12729,897,1195.23,322.4,3.8289999999999997,3.6519999999999997,1854.6687140000001,2600.38,7867.74,211,12
12730,898,1197.09,323.3333333,3.8280000000000003,3.653,1844.32,2600.32,7867.55,210,12
12731,899,1196.99,322.4,3.83,3.653,1850.2579999999998,2600.26,7824.99,209,12
12732,900,1194.4,321.6,3.8289999999999997,3.653,1850.351,2600.35,7805.57,208,12
12733,901,1193.41,319.8857143,3.8289999999999997,3.653,1849.400857,2600.26,7824.93,207,12
12734,902,1194.34,322.6666667,3.8280000000000003,3.654,1844.3210000000001,2600.32,7805.6,206,12
12735,903,1196.77,322.4,3.8289999999999997,3.6519999999999997,1849.525857,2600.38,7861.3,205,12
12736,904,1196.42,321.2,3.83,3.653,1850.3429999999998,2600.34,7903.3,204,12
12737,905,35.27,42.10526316,3.125,3.6519999999999997,96.25699995,8.0,8.0,203,12
12738,906,1195.03,321.2,3.8310000000000004,3.65,1952.3120000000001,2708.34,8065.88,202,12
12739,907,1187.64,320.0,3.8280000000000003,3.6519999999999997,1844.25,2600.25,7889.62,201,12
12740,908,1186.44,320.0,3.8280000000000003,3.654,1823.6785710000001,2564.25,7878.56,200,12
12741,909,1182.59,327.5935,3.826,3.9339999999999997,1568.461,2436.45,8352.61,199,12
12742,910,192352.25,171688.7905,4.2330000000000005,3.341,56580.004,68109.96,68109.96,198,12
12743,911,1192.77,324.4,3.818,3.594,2816.3520000000003,3968.35,11843.14,197,12
12744,912,1194.53,321.967,3.82,3.6630000000000003,1862.32,2600.32,8173.25,196,12
12745,913,1196.8,322.4,3.823,3.662,1875.177143,2636.32,7960.29,195,12
12746,914,1198.75,322.8,3.825,3.661,1880.32,2636.32,7939.17,194,12
12747,915,1199.87,322.4,3.825,3.662,1880.351,2636.35,7901.7,193,12
12748,916,1201.82,322.4,3.825,3.661,1885.400857,2636.26,7922.21,192,12
12749,917,1201.02,321.2,3.825,3.66,1885.365857,2636.22,7886.43,191,12
12750,918,1200.25,321.2,3.826,3.66,1880.382,2636.38,7903.65,190,12
12751,919,1199.3,321.2,3.825,3.66,1875.209143,2636.35,7871.16,189,12
12752,920,1198.91,321.2,3.825,3.659,1874.352,2636.35,7895.36,188,12
12753,921,1193.09,319.6,3.824,3.659,1870.003286,2600.29,7892.09,187,12
12754,922,1192.52,320.4,3.825,3.66,1850.2820000000002,2600.28,7911.93,186,12
12755,923,1190.78,320.4,3.825,3.66,1849.400857,2600.26,7916.29,185,12
12756,924,1188.9,318.392,3.825,3.661,1844.351,2600.35,7909.77,184,12
12757,925,1186.02,317.6,3.825,3.659,1839.186143,2564.33,7869.58,183,12
12758,926,1184.77,316.8,3.824,3.661,1828.884429,2564.31,7909.44,182,12
12759,927,1186.55,317.6,3.825,3.662,1823.787571,2564.36,7883.39,181,12
12760,928,1184.34,317.6,3.825,3.66,1828.8214289999999,2564.25,7955.05,180,12
12761,929,1182.23,316.8,3.823,3.66,1820.3120000000001,2564.31,7864.34,179,12
12762,930,1176.2,315.25714289999996,3.821,3.66,1818.6297140000001,2564.34,7887.33,178,12
12763,931,1173.47,315.6,3.821,3.662,1802.25,2528.25,7875.33,177,12
12764,932,1172.8,313.6,3.821,3.6630000000000003,1792.805429,2528.23,7866.83,176,12
12765,933,1172.2,314.8,3.821,3.661,1792.902143,2528.34,7898.72,175,12
12766,934,1175.11,324.0,3.82,3.937,1533.375,2380.0,8401.78,174,12
12767,935,1185.47,318.8,3.822,3.929,1568.375,2420.38,8322.59,173,12
12768,936,1179.44,316.4,3.82,3.66,1832.3129999999999,2564.31,7965.34,172,12
12769,937,1176.0,315.25714289999996,3.821,3.66,1814.375,2564.38,7900.31,171,12
12770,938,1172.62,314.8,3.82,3.6630000000000003,1808.375,2528.38,7903.03,170,12
12771,939,1172.31,313.6,3.821,3.661,1792.915429,2528.34,7888.75,169,12
12772,940,1171.47,314.22857139999996,3.82,3.662,1792.915429,2528.34,7818.97,168,12
12773,941,1166.41,313.7142857,3.82,3.661,1790.5,2528.5,7896.0,167,12
12774,942,1166.0,313.7142857,3.82,3.662,1777.517857,2492.38,7837.25,166,12
12775,943,1162.34,311.2,3.819,3.662,1772.344,2492.34,7843.81,165,12
12776,944,1162.59,311.37662339999997,3.82,3.6630000000000003,1762.089286,2492.38,7846.53,164,12
12777,945,1160.34,311.2,3.819,3.6630000000000003,1766.344,2492.34,7790.44,163,12
12778,946,1160.06,310.75324680000006,3.818,3.6630000000000003,1760.4379999999999,2492.44,7819.44,162,12
12779,947,1162.0,311.0909091,3.819,3.6630000000000003,1760.344,2492.34,7872.0,161,12
12780,948,1164.38,312.0,3.82,3.662,1762.089286,2492.38,7854.97,160,12
12781,949,1158.12,310.12987010000006,3.818,3.662,1772.3120000000001,2492.31,7819.03,159,12
12782,950,1157.62,309.6,3.818,3.6630000000000003,1754.2179999999998,2492.22,7793.34,158,12
12783,951,1158.25,309.2727273,3.818,3.6639999999999997,1754.344,2492.34,7786.66,157,12
12784,952,1156.5,309.50649350000003,3.8169999999999997,3.662,1754.344,2492.34,7787.81,156,12
12785,953,1153.53,308.22857139999996,3.8169999999999997,3.6630000000000003,1751.709571,2492.28,7750.44,155,12
12786,954,1153.91,308.8831169,3.8160000000000003,3.6639999999999997,1746.6297140000001,2456.34,7774.88,154,12
12787,955,1153.41,308.36363639999996,3.8160000000000003,3.6639999999999997,1742.281,2456.28,7775.06,153,12
12788,956,1152.06,307.2727273,3.818,3.665,1742.344,2456.34,7841.69,152,12
12789,957,1146.44,306.5454545,3.8160000000000003,3.6639999999999997,1736.375,2456.38,7809.97,151,12
12790,958,1158.41,315.6245,3.815,3.9389999999999996,1452.8285,2289.0,8443.94,150,12
12791,959,1155.69,310.36363639999996,3.815,3.932,1502.375,2348.38,8305.31,149,12
12792,960,1150.56,307.4545455,3.8160000000000003,3.665,1748.3129999999999,2492.31,7923.31,148,12
12793,961,1147.94,307.4545455,3.8160000000000003,3.6660000000000004,1736.4379999999999,2456.44,7828.12,147,12
12794,962,1146.94,305.4545455,3.8160000000000003,3.6660000000000004,1730.375,2456.38,7849.94,146,12
12795,963,1144.75,306.4,3.815,3.6660000000000004,1726.027286,2456.31,7870.69,145,12
12796,964,1143.75,306.7272727,3.8139999999999996,3.6660000000000004,1720.883429,2456.31,7825.44,144,12
12797,965,1142.12,304.7272727,3.8139999999999996,3.6660000000000004,1715.6785710000001,2456.25,7825.0,143,12
12798,966,1144.94,306.5454545,3.8160000000000003,3.6860000000000004,1710.598714,2420.31,7829.88,142,12
12799,967,1138.06,304.6753247,3.8139999999999996,3.665,1718.3120000000001,2456.31,7813.38,141,12
12800,968,1135.06,302.961039,3.8139999999999996,3.667,1700.3129999999999,2420.31,7820.25,140,12
12801,969,1136.56,302.7272727,3.815,3.667,1690.026286,2420.31,7793.38,139,12
12802,970,1134.12,302.961039,3.8139999999999996,3.6660000000000004,1690.152286,2420.44,7792.12,138,12
12803,971,1133.25,302.961039,3.8139999999999996,3.667,1684.883429,2420.31,7775.31,137,12
12804,972,1135.12,302.7272727,3.815,3.668,1684.9464289999999,2420.38,7752.75,136,12
12805,973,1135.06,302.961039,3.815,3.667,1690.089286,2420.38,7770.44,135,12
12806,974,1135.0,302.7272727,3.815,3.667,1690.027286,2420.31,7797.31,134,12
12807,975,1134.81,302.4,3.8160000000000003,3.668,1694.3129999999999,2420.31,7789.44,133,12
12808,976,1133.81,300.7272727,3.8139999999999996,3.6660000000000004,1690.089286,2420.38,7847.25,132,12
12809,977,1132.0,301.24675319999994,3.8139999999999996,3.667,1688.375,2420.38,7804.94,131,12
12810,978,1128.81,300.7142857,3.813,3.667,1682.375,2384.38,7767.38,130,12
12811,979,1125.62,299.2857143,3.812,3.6689999999999996,1674.597714,2384.31,7743.81,129,12
12812,980,1123.44,299.57142860000005,3.8110000000000004,3.668,1669.517857,2384.38,7758.31,128,12
12813,981,1124.94,299.57142860000005,3.8110000000000004,3.668,1664.375,2384.38,7810.12,127,12
12814,982,1123.5,302.375,3.8089999999999997,3.9419999999999997,1386.375,2219.0,8383.25,126,12
12815,983,1131.62,303.42857139999995,3.8110000000000004,3.9339999999999997,1406.3120000000001,2240.31,8271.5,125,12
12816,984,1126.62,301.0909091,3.8110000000000004,3.6689999999999996,1688.375,2420.38,7882.56,124,12
12817,985,1125.38,300.0,3.8110000000000004,3.67,1674.660714,2384.38,7867.75,123,12
12818,986,1123.56,299.57142860000005,3.8110000000000004,3.6689999999999996,1669.517857,2384.38,7805.56,122,12
12819,987,1119.69,298.36363639999996,3.81,3.6689999999999996,1664.375,2384.38,7830.94,121,12
12820,988,1117.5,298.14285710000007,3.81,3.67,1654.026286,2348.31,7716.12,120,12
12821,989,1117.56,298.14285710000007,3.8089999999999997,3.6710000000000003,1652.375,2348.38,7785.19,119,12
12822,990,1118.0,297.14285710000007,3.8089999999999997,3.6710000000000003,1648.883429,2348.31,7787.81,118,12
12823,991,1114.12,296.42857139999995,3.8089999999999997,3.67,1652.25,2348.25,7763.44,117,12
12824,992,1112.81,296.0,3.8089999999999997,3.6719999999999997,1638.597714,2348.31,7833.38,116,12
12825,993,1116.06,297.42857139999995,3.8089999999999997,3.6719999999999997,1633.517857,2348.38,7803.88,115,12
12826,994,1111.69,295.0,3.807,3.67,1643.8035710000001,2348.38,7782.81,114,12
12827,995,1110.19,295.0,3.8080000000000003,3.6710000000000003,1633.517857,2348.38,7776.62,113,12
12828,996,1108.81,295.0,3.8080000000000003,3.6710000000000003,1628.3129999999999,2348.31,7777.44,112,12
12829,997,1108.75,293.2857143,3.8080000000000003,3.673,1628.375,2348.38,7751.5,111,12
12830,998,1104.06,292.57142860000005,3.8080000000000003,3.674,1628.3120000000001,2348.31,7778.81,110,12
12831,999,1101.38,292.0,3.8080000000000003,3.673,1612.9464289999999,2312.38,7717.19,109,12
12832,1000,1100.56,291.85714289999993,3.807,3.674,1607.741571,2312.31,7767.12,108,12
12833,1001,1098.88,292.0,3.807,3.674,1602.598714,2312.31,7741.88,107,12
12834,1002,1097.19,292.0,3.807,3.674,1597.517857,2312.38,7727.19,106,12
12835,1003,1096.38,291.14285710000007,3.806,3.674,1592.375,2276.38,7765.88,105,12
12836,1004,1096.06,290.0,3.806,3.674,1592.375,2276.38,7736.44,104,12
12837,1005,1094.5,290.42857139999995,3.806,3.674,1592.375,2276.38,7724.31,103,12
12838,1006,1103.19,295.25,3.803,3.945,1301.125,2130.62,8384.19,102,12
12839,1007,191376.73,6975.008000000001,4.226,3.345,55200.0,66705.48,66705.48,101,12
12840,1008,1101.28,293.0769231,3.7969999999999997,3.6069999999999998,2591.384,3752.38,12192.54,100,12
12841,1009,1100.61,289.7142857,3.8,3.6830000000000003,1618.0342859999998,2312.32,8140.38,99,12
12842,1010,1101.09,290.46153849999996,3.801,3.6830000000000003,1628.224,2312.22,7872.06,98,12
12843,1011,1102.27,291.53846150000004,3.801,3.682,1628.352,2312.35,7872.35,97,12
12844,1012,1101.63,290.90109889999997,3.802,3.682,1628.352,2312.35,7832.09,96,12
12845,1013,1101.73,289.978022,3.802,3.681,1623.177143,2312.32,7782.02,95,12
12846,1014,1100.89,291.6923077,3.803,3.681,1623.173143,2312.32,7797.72,94,12
12847,1015,1100.86,289.05494510000005,3.803,3.68,1618.0342859999998,2312.32,7814.82,93,12
12848,1016,1096.67,289.7142857,3.803,3.68,1618.066286,2312.35,7731.01,92,12
12849,1017,1098.18,289.978022,3.803,3.681,1607.749571,2312.32,7808.96,91,12
12850,1018,1095.04,289.978022,3.802,3.68,1607.780571,2312.35,7741.41,90,12
12851,1019,1094.4,289.6923077,3.802,3.681,1598.352,2312.35,7767.39,89,12
12852,1020,1093.98,288.2637363,3.801,3.68,1597.493857,2276.35,7730.91,88,12
12853,1021,1091.27,288.2637363,3.802,3.68,1597.493857,2276.35,7729.28,87,12
12854,1022,1090.38,287.14285710000007,3.802,3.681,1587.209143,2276.34,7727.67,86,12
12855,1023,1089.41,287.4725275,3.802,3.68,1586.36,2276.36,7737.22,85,12
12856,1024,1089.03,286.6153846,3.801,3.681,1582.104286,2276.39,7702.44,84,12
12857,1025,1087.58,286.6153846,3.801,3.682,1582.073286,2276.36,7714.31,83,12
12858,1026,1084.19,285.53846150000004,3.801,3.681,1576.930429,2276.36,7700.06,82,12
12859,1027,1084.44,284.967033,3.801,3.682,1571.8815710000001,2276.45,7710.44,81,12
12860,1028,1082.75,284.0,3.8,3.681,1571.817286,2276.38,7704.92,80,12
12861,1029,1080.77,284.1758242,3.8,3.681,1566.644714,2240.36,7738.8,79,12
12862,1030,1080.28,282.46153849999996,3.8,3.681,1561.4858570000001,2240.34,7687.48,78,12
12863,1031,1077.53,283.3846154,3.799,3.681,1561.501857,2240.36,7727.78,77,12
12864,1032,1082.84,283.7965,3.7969999999999997,3.949,1253.344,2065.0,8292.89,76,12
12865,1033,1080.0,288.0,3.799,3.9410000000000003,1297.175,2096.38,8355.34,75,12
12866,1034,1080.94,285.09890110000003,3.798,3.682,1582.057286,2276.34,7875.88,74,12
12867,1035,1078.34,283.3846154,3.798,3.682,1561.486857,2240.34,7770.62,73,12
12868,1036,1076.44,282.59340660000004,3.798,3.6830000000000003,1556.3120000000001,2240.31,7763.28,72,12
12869,1037,1075.34,282.3076923,3.798,3.6830000000000003,1551.170143,2240.31,7750.31,71,12
12870,1038,1074.59,281.14285710000007,3.798,3.682,1551.201143,2240.34,7754.78,70,12
12871,1039,1073.31,281.2307692,3.798,3.6830000000000003,1551.201143,2240.34,7719.56,69,12
12872,1040,1068.0,281.2307692,3.7969999999999997,3.6830000000000003,1546.057286,2240.34,7724.19,68,12
12873,1041,1072.81,280.08791210000004,3.7969999999999997,3.6839999999999997,1546.058286,2240.34,7736.97,67,12
12874,1042,1071.31,280.2857143,3.7960000000000003,3.6830000000000003,1540.978429,2240.41,7737.25,66,12
12875,1043,1070.41,280.1538462,3.7969999999999997,3.682,1535.741571,2204.31,7736.72,65,12
12876,1044,1067.75,280.1538462,3.7969999999999997,3.682,1530.660714,2204.38,7759.16,64,12
12877,1045,1065.25,279.29670330000005,3.7969999999999997,3.6830000000000003,1525.517857,2204.38,7758.72,63,12
